,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
2515,1.2337464,0.5962948,-0.32982343,0.4239962,1.0482072,0.20535661,-0.03744012,0.48682538,0.3864952,-0.33654037,-0.25836942,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1190,0.38883418,-1.0368413,0.93772113,1.1894269,0.8292408,0.03468587,1.186849,1.8622524,1.1837742,-0.8080125,-0.07846618,-0.23662654,-0.15999371,0.44996032,4.37861,0.0,0.0,0.0,0.0,0.0,1.0,0
84,0.7267991,-0.36437348,-0.32982343,-0.6694762,-1.3360934,-0.34550077,-0.50271285,-0.32173786,-0.40398395,1.1112062,1.2805353,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1718,1.9096762,-0.17223984,-0.32982343,0.20530173,0.22100082,-0.61475706,-0.47854283,-0.57655776,-0.4854273,-0.48117274,-0.5086121,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
9,-0.9630254,0.019893818,-0.32982343,-1.434907,0.26966003,-0.30450675,-0.5406943,-0.32173786,-0.7201757,-0.62959033,-0.44507873,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
878,-0.9630254,-0.36437348,-0.32982343,-1.6536014,-0.6062055,-0.8169322,-0.66223496,-0.49423137,-0.57261956,-0.590128,-0.54186016,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1339,-1.1320078,-0.07617301,-0.32982343,-1.5442542,-0.16827273,0.5461195,1.6242483,0.948006,0.2635318,-0.13418995,-0.45600644,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
773,-0.79404294,-0.4604403,-0.32982343,1.1894269,-0.7035239,0.03931422,0.0032980712,0.10949586,0.11280242,-0.034781393,-0.2432176,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1385,-0.9630254,-0.84470767,-0.32982343,0.9707324,-0.4358983,-0.4013375,-0.45687318,-0.48035255,-0.38944644,-0.46168894,-0.54820013,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
276,-0.9630254,-0.26830664,-0.32982343,0.6426907,0.29398963,0.1598296,-0.40045512,-0.5871125,-0.1810283,-0.3272582,-0.52446073,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1408,0.38883418,-0.9407745,-0.32982343,0.5333435,-1.2144454,-0.11101487,-0.1517643,-0.011249584,-0.2775073,-0.15706114,-0.33310428,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1592,-0.79404294,0.30809432,-0.32982343,0.6426907,0.4642968,-0.2871631,-0.33910048,-0.31620923,0.18786201,1.9587154,1.7038141,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1372,0.38883418,0.21202748,-0.32982343,-1.8722957,-0.6062055,-0.29084206,0.29489756,-0.8967162,0.2635318,-0.48319793,-0.4728274,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
88,-0.79404294,-0.4604403,0.93772113,1.1894269,-1.2631046,0.22444862,0.77517915,0.46653888,-0.1251913,-0.017534623,-0.32850134,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
90,0.38883418,-0.26830664,2.2052655,0.6426907,-0.11961354,1.4069943,0.7448316,0.72870326,0.8121379,1.6057091,0.65530366,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
280,0.38883418,0.5962948,-0.32982343,-1.1068652,1.4618104,-0.38649482,-0.23684272,-0.09174653,-0.2775073,-0.5856726,-0.5855991,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1906,0.38883418,-0.4604403,-0.32982343,1.1894269,-1.2631046,-0.085651495,2.6791523,2.3491292,2.802132,-0.28485987,0.54369223,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
1484,0.38883418,0.019893818,-0.32982343,-0.4507817,-0.84950143,-0.43133202,-0.60241413,-0.6451631,-0.5818418,-0.40522805,-0.47092593,-1.1645708,3.1091695,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
1823,-0.79404294,0.11596064,-0.32982343,0.6426907,-0.38723913,0.44126943,0.17218822,0.18689685,-0.09589977,-0.44721186,-0.45826295,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1324,0.38883418,0.019893818,0.93772113,-0.12273999,-0.11961354,0.13456097,-0.096911095,-0.26121387,-0.2153784,-0.56996137,-0.48749954,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1426,0.38883418,0.7884284,-0.32982343,-1.6536014,0.4156376,-0.47258228,-0.55588686,-0.8967162,-0.2775073,-0.69705814,-0.01045312,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
992,0.38883418,-0.17223984,0.93772113,0.6426907,-1.238775,-0.61275035,-0.68677676,-0.7806148,-0.6634233,0.21081954,0.12500057,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
365,0.7267991,0.40416113,-0.32982343,-0.34143448,1.0968664,0.3984205,-0.48707342,-0.008882015,-0.45978248,-0.49892294,-0.4924093,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2071,0.7267991,0.11596064,2.2052655,-0.4507817,-0.21693194,0.24122639,0.19519624,0.046607614,0.3864952,-0.44978225,-0.5465351,0.9233037,-0.15999371,0.44996032,2.8680372,1.0,0.0,0.0,0.0,1.0,0.0,0
676,0.7267991,-0.5565071,-0.32982343,-1.3255597,-0.41156873,-0.691388,-0.50271285,-0.14205715,-0.53573054,-0.5555985,-0.48036975,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2026,-0.11811316,0.11596064,-0.32982343,-0.99751794,0.634604,-0.58214813,0.4399176,0.29244345,-0.3177499,-0.7707751,-0.63716555,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
998,0.7267991,-2.7660441,-0.32982343,-2.0909903,-1.2144454,-0.5299739,-0.23684272,-0.8967162,-0.7201757,-0.92873996,-0.8667464,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
1189,-0.9630254,0.98056203,-0.32982343,0.09595449,0.14801203,-0.4069918,-0.4647314,-0.3696527,-0.22832192,-0.41106254,-0.4081496,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2358,0.38883418,-0.07617301,-0.32982343,0.20530173,-0.5818759,-0.21692859,-0.33352277,-0.34787324,-0.116537,1.1896101,0.9431118,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1759,-1.1320078,-0.36437348,0.93772113,0.4239962,0.14801203,-0.5538871,-0.39193365,-0.22590813,-0.41276708,-0.47205937,-0.49244487,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2288,0.38883418,1.0766289,-0.32982343,1.0800797,0.07502324,1.8087358,0.5075937,0.61260194,0.4602733,0.30986694,-0.15209551,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1342,-0.9630254,-0.65257394,-0.32982343,0.31464896,-0.97114944,-0.26796857,-0.37555757,-0.065497555,-0.30316925,-0.41346088,-0.45046195,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
94,1.9096762,-1.1329081,-0.32982343,1.1894269,-0.6305351,0.2568471,0.054756757,1.0832494,0.6839874,1.1092557,1.5046518,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1286,-0.9630254,0.5962948,-0.32982343,-0.013392751,-0.16827273,-0.47975627,-0.50271285,0.15980642,-0.3881744,-0.8307208,-0.715437,-1.1645708,8.121886,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
2146,-1.1320078,1.0766289,-0.32982343,1.0800797,-0.6305351,-0.4964955,-0.21911807,-0.39361015,-0.0069877757,2.5524287,2.6066823,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
167,-0.45607805,0.21202748,-0.32982343,0.9707324,0.09935284,-0.17374991,2.0184696,0.28298074,-0.38944644,2.06561,1.6885729,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
496,0.38883418,-0.65257394,-0.32982343,0.9707324,-0.02229515,0.8850271,0.82663786,1.4279807,1.0606741,0.1927969,-0.3384732,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1749,-0.9630254,0.5962948,-0.32982343,0.4239962,1.1698551,-0.5538871,-0.59133625,-0.8128652,-0.5972122,-0.6298555,-0.52496415,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2323,0.38883418,-0.84470767,-0.32982343,-2.0909903,-0.8251718,-0.24301568,2.4218585,-0.8967162,1.4931662,-0.3940895,-0.5422984,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
714,-1.1320078,-0.4604403,-0.32982343,1.1894269,-1.3847526,-0.30318436,0.36350927,0.20687126,0.017604932,-0.15982063,0.15802467,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
1539,0.38883418,-0.07617301,-0.32982343,1.0800797,2.1673687,0.39307514,0.22399884,0.71322316,0.3373098,-0.24409035,-0.28581512,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
331,-0.79404294,-2.7660441,-0.32982343,1.0800797,-1.4334117,-0.15692821,-0.46726352,-0.29298893,-0.40047073,1.0019423,0.4954014,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
219,-0.9630254,-1.0368413,-0.32982343,0.86138517,-1.2874342,-0.34550077,-0.2938149,-0.32173786,-0.19318952,-0.27474788,-0.33576596,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2481,-0.9630254,-0.36437348,-0.32982343,0.5333435,1.3401624,-0.69640976,-0.5771565,-0.4539829,-0.57261956,-0.76478046,-0.5792964,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2845,0.38883418,-0.5565071,-0.32982343,0.9707324,-1.1414566,-0.45081303,0.01985949,-0.61914045,-0.4148871,1.4310968,1.0447391,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2684,0.38883418,0.11596064,-0.32982343,1.0800797,-0.6062055,-0.7308447,-0.53816223,-0.42715055,1.4685735,0.72867656,0.7041908,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2534,0.38883418,-0.07617301,0.93772113,0.86138517,1.3158327,0.46925575,1.8331462,2.4453454,0.5709404,-0.23178492,-0.52060676,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1537,0.38883418,-0.26830664,-0.32982343,0.20530173,1.0725368,-0.49736503,-0.5993929,-0.485084,-0.28421444,-0.44066888,-0.31823972,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
531,1.2337464,-0.4604403,-0.32982343,-1.1068652,-1.4334117,1.7369963,2.3155105,0.61260194,0.16516109,-0.23369436,-0.7683745,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1864,0.38883418,1.4608961,-0.32982343,-0.5601289,1.778095,-0.71171415,-0.7331337,-0.8967162,-0.57261956,-1.0594324,-0.8721161,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2709,0.21985172,0.30809432,-0.32982343,-0.4507817,0.4642968,2.0526505,0.7934041,0.23527238,0.5248291,0.8227973,0.09906244,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2308,0.38883418,0.11596064,-0.32982343,1.1894269,0.8779,0.37255603,0.07190972,0.8884988,0.5887899,1.791941,1.1198152,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1980,0.5578166,1.7490966,-0.32982343,-2.0909903,1.3888216,20.848415,11.993184,1.1157079,1.4931662,6.5118127,-0.17652564,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
305,1.9096762,-0.5565071,-0.32982343,0.4239962,-1.0198087,0.00209452,1.8458066,0.44489992,0.90908974,-0.20287775,-0.33194417,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1649,0.38883418,0.40416113,-0.32982343,0.86138517,1.4861399,-0.61708623,-0.6166572,-0.42954633,-0.4566826,2.3316734,1.9318905,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
196,0.7267991,-0.7486408,-0.32982343,0.86138517,0.19667122,2.0680232,2.2129607,0.93602717,1.5985633,1.7110968,0.6351449,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1164,-0.9630254,-2.7660441,-0.32982343,1.1894269,2.191698,3.6262925,3.6397152,5.530058,2.5403388,2.384081,0.9372442,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1618,0.7267991,-0.26830664,0.93772113,0.9707324,-0.09528394,-0.31722903,0.62494326,-0.13338292,-0.38944644,3.2716465,2.2180634,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1146,-1.1320078,-0.26830664,-0.32982343,0.09595449,1.778095,-0.76910585,-0.6926201,-0.8967162,-0.64991087,-0.6274687,-0.5332415,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
494,0.21985172,-0.4604403,-0.32982343,-0.99751794,0.8049112,-0.46475613,-0.33352277,-0.53082085,-0.38482082,-0.45484522,-0.45095864,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
110,-0.9630254,1.0766289,-0.32982343,0.5333435,1.3401624,-0.7652797,-0.72604376,-0.69547373,-0.7201757,-0.48854446,-0.45028344,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
1108,-0.11811316,-0.84470767,-0.32982343,0.9707324,0.3426488,0.40016663,0.9733248,1.2197989,0.3483341,0.54154885,0.131657,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1269,-0.79404294,0.30809432,2.2052655,-0.6694762,0.3669784,-0.4787314,-0.31280562,-0.39361015,-0.61477846,-0.68369186,-0.5998654,0.9233037,-0.15999371,0.44996032,2.8680372,0.0,0.0,0.0,0.0,1.0,0.0,0
2561,-0.2870956,-0.26830664,-0.32982343,0.4239962,-0.21693194,-0.5837786,-0.30331028,-0.18398267,-0.5049896,-0.7152511,-0.6628621,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
369,-1.3009903,0.7884284,-0.32982343,-0.34143448,1.8267542,-0.681893,-0.51835227,-0.3048267,-0.24278821,-0.7741107,-0.547355,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
793,0.7267991,-0.26830664,0.93772113,0.5333435,-0.09528394,-0.39797312,-0.40699962,-0.69547373,-0.631642,-0.5402273,-0.5739915,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
926,0.38883418,1.3648294,-0.32982343,0.86138517,0.53728557,0.23866427,2.250942,1.0438356,0.14935149,-0.17768334,-0.0036338042,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2321,0.21985172,-0.4604403,0.93772113,-1.2162124,-0.24126153,-0.76910585,-0.70950073,-0.8967162,-0.7201757,-0.082210064,0.137495,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1815,1.9096762,-0.84470767,0.93772113,0.4239962,-1.1901158,1.0124267,1.3805339,2.12192,1.3394619,0.5508309,0.30526,-4.8763475,5.7245,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
396,0.38883418,-0.26830664,9.810533,-1.1068652,0.19667122,-0.21431988,-0.3963648,-0.69547373,-0.57261956,-0.7772557,-0.7845144,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,1
1178,-0.9630254,0.98056203,-0.32982343,-0.23208724,0.43996722,-0.5459161,-0.4731717,-0.6172128,-0.5562244,-0.16884325,-0.12048942,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1215,0.38883418,-0.4604403,0.93772113,0.4239962,0.6589336,0.31296596,1.3362223,0.948006,-0.16684021,0.16840735,-0.22851625,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
797,-1.1320078,-0.5565071,-0.32982343,0.6426907,-0.4845575,2.4223852,-0.2777458,-0.04530598,1.1242758,0.7094839,-0.2190618,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1298,-0.9630254,-0.26830664,-0.32982343,-0.99751794,-1.1171271,-0.764758,-0.76858294,-0.80524236,-0.51896274,-0.97734463,-0.7915065,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1062,0.38883418,-0.65257394,-0.32982343,1.0800797,-0.36290953,-0.38649482,-0.16594402,-0.15882733,-0.25291464,-0.039140973,0.03179818,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
418,0.38883418,0.98056203,0.93772113,0.5333435,-0.65486467,-0.6218006,-0.42826924,-0.5344798,-0.66115326,0.0781851,0.37352666,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
375,-0.79404294,0.500228,-0.32982343,-0.6694762,0.6102744,-0.6427075,-0.42674997,-0.46548244,-0.19318952,2.0945811,1.9981362,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2511,0.21985172,-1.1329081,0.93772113,0.86138517,-1.2874342,4.6762686,0.4468234,0.7204103,0.7290362,1.2560073,-0.30175096,-0.120633505,0.24320307,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,1
470,1.9096762,-0.5565071,-0.32982343,0.86138517,1.0238776,-0.5350982,-0.48372215,-0.609227,-0.32493606,-0.842814,-0.7104794,-1.1645708,3.436086,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
1541,-0.9630254,-0.7486408,-0.32982343,-1.6536014,0.26966003,0.7613382,0.29489756,-0.49423137,0.4602733,-0.3940895,-0.5278132,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2607,0.38883418,0.98056203,-0.32982343,-1.7629485,1.3644919,-0.4223646,-0.3697778,-0.14205715,-0.53573054,-0.6502762,-0.7061477,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2350,-0.9630254,1.8451635,-0.32982343,0.86138517,-0.02229515,-0.3762463,-0.40775925,-0.070184834,-0.08779229,-0.51183987,-0.30548567,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2630,1.9096762,-0.36437348,-0.32982343,-1.9816431,-1.3360934,-0.8169322,-0.76858294,-0.8967162,-0.7201757,-0.9732942,-0.8142529,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2873,1.9096762,-0.36437348,-0.32982343,0.20530173,1.899743,-0.7125837,-0.5993929,-0.485084,-0.35128537,-0.67154074,-0.39991587,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1761,-1.3009903,0.21202748,-0.32982343,1.1894269,-0.6062055,0.8029934,0.68941456,1.5376679,2.135749,-0.09370792,3.004099,-2.324501,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
798,-1.1320078,-0.36437348,-0.32982343,-1.6536014,-0.19260234,-0.5299739,-0.44953883,-0.29298893,-0.2775073,-0.6168605,-0.6172469,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2059,0.38883418,0.21202748,-0.32982343,-1.6536014,1.5834582,0.35959664,-0.13049464,0.10949586,-0.12995118,1.9672835,0.989863,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1486,-0.9630254,0.30809432,-0.32982343,-0.77882344,-0.65486467,-0.57412136,-0.35955203,0.18689685,0.358119,-0.83277714,-0.73329514,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
538,0.38883418,-0.4604403,-0.32982343,0.86138517,1.7294358,-0.42748886,-0.50271285,-0.5732909,-0.27223745,-0.82690185,-0.19878294,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2329,-0.9630254,-0.36437348,-0.32982343,1.1894269,1.8024247,0.2475904,0.19198005,0.36916348,0.017604932,-0.24174285,-0.49644527,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
983,-1.1320078,0.40416113,-0.32982343,-0.99751794,0.6589336,-0.7256273,-0.76858294,-0.7137685,-0.65310466,-0.20372151,-0.20761618,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
480,1.064764,0.8844952,-0.32982343,-1.6536014,-0.5818759,-0.6734531,-0.66223496,-0.69547373,-0.2775073,0.9603585,0.56880546,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1479,-0.9630254,-0.07617301,-0.32982343,1.0800797,-0.21693194,-0.13301499,0.29489756,-0.024665732,0.11597567,-0.16834816,0.48379204,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
223,-1.1320078,-0.26830664,-0.32982343,-0.8881707,-1.1171271,-0.24301568,0.029027415,-0.058206163,-0.22832192,0.57125175,0.4901797,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
672,-0.9630254,-0.65257394,-0.32982343,-0.5601289,1.6321174,-0.5395392,-0.59133625,-0.56131214,-0.4250634,-0.96735364,-0.81986934,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1393,0.38883418,0.019893818,-0.32982343,0.20530173,1.4618104,0.37003148,0.5607677,0.20096973,-0.21714345,-0.3333338,0.7309658,-1.6285429,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
994,0.38883418,0.11596064,-0.32982343,-0.77882344,1.3888216,0.39712197,-0.3186489,-0.20010783,-0.26615682,-0.664842,-0.7143883,-2.324501,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
580,0.5578166,0.11596064,2.2052655,-0.013392751,-0.4845575,0.11568214,-0.077320665,0.36104888,-0.16684021,-0.06661608,-0.27225432,0.9233037,-0.15999371,0.44996032,2.8680372,1.0,0.0,0.0,0.0,1.0,0.0,0
1045,1.9096762,-0.5565071,-0.32982343,1.1894269,-0.87383103,-0.30781272,-0.33976018,-0.5072147,-0.4345832,-0.6944711,-0.60220313,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
77,-0.9630254,0.40416113,0.93772113,1.0800797,0.391308,-0.185624,0.25944817,1.1157079,27.241709,5.9504294,4.164798,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2595,1.7406938,0.11596064,-0.32982343,-1.8722957,2.143039,-0.33866844,0.11765078,1.1157079,0.2635318,-0.34953532,-0.5044982,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2900,-1.6389552,-2.7660441,-0.32982343,0.9707324,-1.4334117,0.07857546,1.6700879,1.1504048,0.7553855,0.2373511,-0.05667938,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1758,0.7267991,0.019893818,-0.32982343,0.09595449,1.4861399,-0.01754845,-0.36344755,-0.46548244,-0.12292469,-0.11403447,-0.08492556,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
826,1.9096762,-1.0368413,-0.32982343,0.9707324,-1.1171271,0.2220546,1.5050652,0.8728292,-0.08415792,0.6736752,0.71049064,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
125,-0.79404294,-0.7486408,-0.32982343,0.9707324,-0.4358983,2.260448,4.0904226,1.3585867,0.19568986,2.8660495,1.3447174,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1252,-0.9630254,1.556963,-0.32982343,-0.5601289,-0.41156873,-0.56823504,-0.37864012,-0.36006972,-0.47424877,-0.40894094,-0.3560242,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1960,0.38883418,-0.26830664,-0.32982343,0.86138517,1.3644919,-0.18152465,-0.23684272,0.10949586,-0.19318952,0.07691209,-0.1270139,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2682,-0.6250605,0.7884284,-0.32982343,-1.9816431,1.1455256,0.47438,2.1559885,-0.39361015,0.7553855,-0.57230633,-0.76231664,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1596,-0.2870956,0.11596064,-0.32982343,0.09595449,-0.4845575,-0.77593815,-0.74326205,-0.7529716,-0.7201757,-0.73355013,-0.6201621,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
