,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,discount,amt_per_day,membership_duration,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
9,0.7409676,-0.1788915,-0.30047292,0.5861445,-1.1555022,-0.41140106,0.9070238,-0.62524027,-0.45956853,-0.28238416,-0.42241493,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
878,0.7409676,0.060488492,-0.30047292,0.6929137,-1.0825738,-0.27546585,-0.350645,0.08346368,-0.15978451,-0.2282248,-0.11176327,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1339,-0.4456069,-0.13899483,-0.30047292,-0.05447085,-1.1798116,0.615587,0.54727656,1.1739342,0.22098768,0.8351206,0.22444303,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
773,0.4019463,0.22007515,-0.30047292,-0.80185544,1.4699209,-0.63242996,-0.384995,-0.3441469,0.24815851,-0.6214775,-0.50677526,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1385,0.7409676,-0.0592015,-0.30047292,1.1199906,0.52185136,1.427645,-0.2162983,-0.19730704,-0.1179072,0.51170963,-0.011857646,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,0.0,0.0,0.0,1.0,0
276,-0.9541388,-0.29858148,-0.30047292,1.1199906,-1.3742874,1.6797895,0.57756877,1.3969543,0.42649823,0.45562553,-0.19866867,-0.27221587,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
1408,0.4019463,-0.2586848,-0.30047292,-0.588317,-1.3013589,-0.42933476,-0.4062593,-0.62883633,-0.26808798,-0.8186964,-0.7100396,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1592,0.7409676,0.4195585,-0.30047292,-1.8695477,0.5461608,-0.33736712,-0.5338451,-1.0783461,-0.26808798,-1.0744647,-0.93318826,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
1372,1.0799888,-0.0592015,0.7344893,0.7996829,0.57047033,-0.05422605,-0.34640425,-0.47234038,-0.19508342,0.28050235,2.1108181,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.24492608,0.0,0.0,0.0,0.0,0.0,1.0,0
88,-0.9541388,0.29986846,-0.30047292,0.2658368,-0.35328963,-0.6958319,-0.8044816,-0.6778738,-0.44728097,-0.87836635,-0.8102964,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
90,-0.9541388,0.7786284,-0.30047292,-1.0153939,1.5671586,-0.49831048,-0.47430506,-0.8266207,-0.38072357,-1.027009,-0.87184495,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
280,0.4019463,-0.2586848,-0.30047292,0.6929137,-0.15881383,-0.46735984,0.47375548,0.13187239,-0.029820366,-0.4207029,-0.5308445,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1906,1.9275421,0.29986846,0.7344893,-1.8695477,2.0290387,-0.7397256,-0.5338451,-1.0783461,-0.26808798,-0.8371857,-0.81524736,-4.1920466,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.22791804,0.0,0.0,0.0,0.0,0.0,1.0,0
1484,0.7409676,0.020591825,-0.30047292,-1.6560092,1.9318007,-0.7397256,0.5081055,-0.7636893,-0.26808798,-1.0636793,-0.9491518,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1823,-0.27609622,0.10038515,0.7344893,-1.122163,1.4213018,1.6207771,-0.23614496,-1.0783461,0.13865168,-0.13493559,-0.49194515,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.2619341,0.0,0.0,0.0,0.0,0.0,1.0,0
1324,0.4019463,0.2599718,1.7694516,-1.4424708,0.08428088,-0.7933733,-0.5338451,-0.65880364,-0.26808798,-0.70776075,-0.65405864,0.8806756,-0.17525288,0.44980666,2.6751592,-0.07770046,-0.58812803,-0.38720605,0.0,0.0,0.0,0.0,1.0,0.0,0
1426,0.4019463,0.10038515,-0.30047292,0.5861445,0.40030402,0.48344406,-0.04561681,0.23062621,-0.031553213,0.109341964,-0.19944923,-1.6556858,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
992,0.4019463,0.2599718,0.7344893,0.5861445,1.4699209,-0.50152934,-0.06943287,0.68373203,0.013501017,-0.34795946,-0.19282976,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.010194515,0.0,0.0,0.0,0.0,0.0,1.0,0
365,0.4019463,-1.1763082,-0.30047292,-1.2289324,-1.2284306,-0.37760296,-0.23614496,0.33760956,-0.26808798,-0.5891213,0.05012753,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2071,-0.9541388,-0.1788915,-0.30047292,-0.48154777,0.6433987,-0.063763455,-0.355225,-0.5748952,-0.3244058,-0.4791101,-0.5792507,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
676,0.7409676,0.10038515,0.7344893,1.2267598,1.3483734,0.5633965,-0.08249326,0.017877653,-0.113668226,0.3895677,0.016965898,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.044210594,1.0,0.0,0.0,0.0,0.0,1.0,0
2026,-1.6321814,-0.29858148,0.7344893,1.1199906,0.47323242,-0.042304285,0.49818215,0.851549,0.21999963,0.25573587,-0.04784972,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,0.1258698,0.0,0.0,0.0,0.0,0.0,1.0,0
998,1.9275421,0.37966183,-0.30047292,-1.7627784,1.3726829,-0.47148657,0.3592554,0.18028116,0.388953,-0.9594203,-0.49469656,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,0.0,0.0,0.0,0.0,0.0,1.0,0
1189,0.06292504,-0.019304836,0.7344893,-0.80185544,1.8102534,-0.44466272,-0.63307846,-0.55391806,-0.2211565,-0.0893972,-0.059691038,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.010194515,1.0,0.0,0.0,0.0,0.0,1.0,0
2358,-0.9541388,0.020591825,-0.30047292,0.5861445,-0.9853358,-0.75903875,-0.61720115,-0.8769657,-0.52714986,-0.6171633,-0.37549654,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1759,-0.4456069,-0.33847815,-0.30047292,0.5861445,-1.0096453,-0.34058598,0.12109526,0.23062621,2.0859962,-0.03906531,-0.18834203,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.23980305,0.0,0.0,0.0,0.0,1.0,0.0,0
2288,0.4019463,0.14028183,-0.30047292,1.2267598,0.6677082,0.0026905884,-0.29376435,0.3426847,-0.2226704,-0.54841506,-0.12916225,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1342,-0.78462815,-0.0592015,-0.30047292,-1.8695477,0.3273756,-0.8201972,0.06155522,-1.0783461,0.013501017,-1.0097523,-0.93912745,-1.4251075,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
94,-0.9541388,0.18017848,2.804414,-1.122163,0.47323242,-0.72184294,-0.4346117,-0.79865116,-0.049074315,-1.0265296,-0.7303351,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,1.3291886,1.0,0.0,0.0,0.0,1.0,0.0,1
1286,0.23243569,-0.21878816,1.7694516,0.47937527,-0.91240746,-0.5452523,-0.65788686,-0.8161321,-0.40888247,-0.5783358,-0.6105207,-1.6556858,-0.17525288,0.44980666,2.6751592,-0.07770046,-0.5739536,-0.40988344,1.0,0.0,1.0,0.0,0.0,0.0,0
2146,-0.78462815,-0.21878816,-0.30047292,1.2267598,-0.23174226,3.6576624,3.2786376,3.0629437,2.139044,2.3810415,2.5652776,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
167,0.4019463,-0.13899483,-0.30047292,0.1590676,-1.2041211,-0.6477579,-0.4062593,-0.778673,-0.30831498,-0.62455904,-0.5495492,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
496,-1.1236495,0.85842174,-0.30047292,1.2267598,1.4942303,1.799026,2.836889,2.007321,0.39500868,2.2154334,1.4054341,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1749,0.57145697,0.18017848,0.7344893,-0.37477854,-1.1555022,-0.76990247,-0.7199077,-0.6850251,-0.4440811,-0.5405869,-0.49613744,-1.8862641,-0.17525288,0.44980666,-0.16804218,9.5621,-2.3882499,-0.48641962,0.0,0.0,0.0,0.0,0.0,1.0,0
2323,-0.78462815,-1.1763082,-0.30047292,0.1590676,0.40030402,-0.53279835,-0.4629641,-0.3591305,1.139857,0.34099206,0.44218472,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.20578697,0.0,0.0,0.0,0.0,1.0,0.0,0
714,-0.9541388,-0.33847815,-0.30047292,0.2658368,-0.8637885,-0.2788423,-0.154954,-0.04856016,-0.012097992,0.2256675,0.006412505,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1539,0.4019463,-0.019304836,-0.30047292,-0.48154777,0.3273756,0.5370918,0.83557564,0.4320067,-0.13667977,0.19965176,-0.072184496,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.20578697,1.0,0.0,0.0,0.0,1.0,0.0,1
331,0.7409676,-0.09909817,0.7344893,1.2267598,-0.03726648,1.6796167,0.95465577,1.8449172,1.0126878,0.659551,0.19194642,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.14625883,0.0,0.0,1.0,0.0,0.0,0.0,0
219,0.4019463,0.14028183,-0.30047292,-0.05447085,0.035661936,-0.32466108,-0.42416608,-0.945859,-0.40147224,-0.35922173,-0.37947807,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2481,1.9275421,0.020591825,-0.30047292,0.2658368,-0.08588542,1.337907,0.41338265,3.0407977,-0.21688999,1.7787664,2.8621874,0.1889407,3.5735104,-2.247427,-0.16804218,-0.07770046,-0.36679247,2.5665233,1.0,0.0,1.0,0.0,0.0,0.0,1
2820,-1.6321814,-1.1763082,-0.30047292,-1.4424708,-0.8637885,-0.47148657,-0.23614496,-0.4490325,0.013501017,-0.94503975,-0.83026654,-1.6556858,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
2659,-0.9541388,0.9382151,-0.30047292,-0.6950862,-1.1311927,0.37449777,0.6340556,0.08346368,0.83660734,-0.34105682,-0.5990949,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
2534,1.9275421,0.49935183,1.7694516,-1.122163,0.44892296,-0.34630844,-0.5669229,-0.65880364,-0.54967695,-0.7724732,-0.7741467,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,1.4213154,1.0,0.0,0.0,0.0,1.0,0.0,1
1537,-0.9541388,-0.13899483,0.7344893,1.2267598,-0.49914646,-0.28285408,-0.5050354,-0.18512678,0.049835116,-0.023756957,-0.08605023,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.14625883,0.0,0.0,1.0,0.0,0.0,0.0,0
531,-0.9541388,0.2599718,-0.30047292,-1.3357016,0.8135651,1.122619,0.69948417,-0.17932661,0.41577104,-0.43350315,-0.36083168,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1864,0.4019463,-0.1788915,-0.30047292,-1.4424708,0.05997141,-0.63242996,-0.63307846,-0.86857486,-0.45581397,-0.8299954,-0.7765749,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,1.0,0.0,0
2684,1.9275421,-0.33847815,-0.30047292,0.5861445,1.3726829,-0.7010991,-0.6886492,-0.9273108,-0.3469329,-0.63442,-0.18124673,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2308,-0.9541388,0.10038515,-0.30047292,0.6929137,0.5461608,-0.82638735,-0.7170452,-0.8363024,-0.41971284,-0.6961457,-0.6476777,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
1980,1.5885208,0.9382151,-0.30047292,-1.9763169,-0.32898015,1.0306513,-0.23614496,-1.0783461,-0.54967695,-0.72933155,-1.0509369,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
305,0.57145697,0.37966183,-0.30047292,-1.0153939,0.35168508,-0.7075368,-0.6529252,-0.8266207,-0.4933592,-0.3755701,0.36068028,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.20578697,1.0,0.0,0.0,0.0,1.0,0.0,1
1649,1.7580315,-0.09909817,-0.30047292,-0.37477854,0.6677082,-0.66931283,-0.60827017,-0.4490325,0.08389827,-0.5756395,-0.4538665,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
196,0.57145697,-0.33847815,-0.30047292,0.7996829,-0.15881383,-0.6443517,-0.2802487,-0.5189562,-0.3202341,-0.54558015,-0.09515562,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1164,1.2494996,0.33976516,-0.30047292,-1.122163,-0.76655066,1.0485339,1.4177448,2.5576882,0.8269803,-0.24998003,-0.6789295,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1618,0.7409676,0.49935183,0.7344893,1.2267598,0.91080296,1.0150763,0.68576527,0.7486935,0.10433616,0.51342595,-0.039530516,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.17689392,0.0,0.0,0.0,0.0,0.0,1.0,0
1146,-0.9541388,-0.019304836,-0.30047292,-0.90862465,0.27875665,-0.78361917,-0.50678146,-0.73508406,-0.498479,-0.9960253,-0.8007553,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
494,0.7409676,0.53924847,-0.30047292,-0.6950862,-1.4715253,0.7087647,1.1378559,1.148456,-0.073141746,0.13350126,-0.26132298,-1.8862641,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,0.0,1.0,0.0,0.0,1
110,-0.61511755,0.6589384,-0.30047292,1.1199906,0.35168508,0.7141295,1.2126626,0.5159151,-0.2868606,0.3952272,0.06545922,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
1108,0.4019463,-0.33847815,-0.30047292,0.47937527,-1.2041211,0.3399362,-0.06248654,-0.6063609,-0.29155374,-0.49025503,-0.5822656,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,1.0,0.0,0.0,0
1269,0.7409676,0.2599718,-0.30047292,-0.6950862,0.27875665,-0.33117703,-0.14454491,-0.30380622,-0.24642727,-0.629774,-0.53310525,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
2561,-1.1236495,0.29986846,0.7344893,0.37260604,0.5947798,-0.46682155,-0.21025799,-0.2027793,-0.15790097,0.31357068,0.38087505,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.09185372,0.0,0.0,0.0,0.0,0.0,1.0,0
369,0.06292504,-0.3783748,-0.30047292,-1.8695477,-0.5234559,-0.6592539,-0.8315453,0.8095948,0.013501017,-0.6430483,-0.6772906,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
793,0.06292504,0.37966183,-0.30047292,-1.8695477,-1.4472158,-0.7397256,-0.23614496,-1.0783461,-0.54967695,-1.0097523,-0.88682896,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.20578697,0.0,0.0,0.0,1.0,0.0,0.0,0
926,-0.9541388,0.49935183,1.7694516,0.052298374,-0.23174226,-0.7799614,-0.56361514,-0.7636893,-0.3244058,-0.8307144,-0.71177965,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,0.4178411,1.0,0.0,0.0,0.0,1.0,0.0,1
2321,0.4019463,-0.1788915,-0.30047292,0.7996829,-0.76655066,4.648896,0.33720356,0.3667445,0.22208549,0.4003403,-0.9330404,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1815,-0.78462815,0.14028183,0.7344893,1.1199906,-0.06157595,-0.61097085,-0.39491835,-0.74271214,-0.15545239,-0.13253884,-0.123469844,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.09523471,0.0,0.0,1.0,0.0,0.0,0.0,0
396,0.7409676,-0.21878816,0.7344893,1.0132214,-1.2770495,0.63106793,-0.23614496,0.0066773873,-0.18069829,-0.12237329,-0.48090157,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.21090999,0.0,0.0,0.0,1.0,0.0,0.0,0
1178,-0.9541388,0.14028183,-0.30047292,0.2658368,-0.47483698,-0.4105232,-0.12789038,1.038436,-0.114493996,-0.6116726,-0.6977469,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1215,-1.1236495,0.020591825,-0.30047292,0.2658368,1.0809692,0.4015092,1.3876741,0.8095948,0.730273,-0.06651909,-0.3683001,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
797,-1.6321814,-1.1763082,-0.30047292,0.9064522,0.011352463,1.0996271,0.16787672,0.36008513,-0.14740697,0.17202055,-0.24574351,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.15476285,0.0,0.0,0.0,0.0,1.0,0.0,0
1298,-1.6321814,-0.33847815,-0.30047292,0.5861445,-1.0339547,0.18730824,-0.331409,-0.72593045,-0.031553213,0.017881649,-0.28878614,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1062,-0.27609622,-0.29858148,-0.30047292,1.2267598,-0.76655066,1.8872854,1.6652946,0.9922987,0.26783952,0.4953344,0.014327689,0.1889407,1.1879337,-2.247427,-0.16804218,-0.07770046,0.5458078,0.7806793,0.0,0.0,1.0,0.0,0.0,0.0,1
418,-0.1065856,-0.13899483,-0.30047292,0.1590676,0.40030402,0.632125,-0.12273537,-0.598869,-0.41558698,-0.41090515,-0.55908006,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
375,0.4019463,-0.1788915,-0.30047292,0.47937527,1.2997545,-0.6592539,-0.63307846,-0.7636893,-0.40888247,-0.42014986,-0.38225675,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
2511,0.4019463,0.10038515,-0.30047292,-1.4424708,0.05997141,-0.7397256,-0.33537835,-0.86857486,-0.08036199,-0.9738009,-0.91154057,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
470,0.7409676,-0.019304836,-0.30047292,1.1199906,0.86218405,-0.16569424,0.24017529,1.0613203,0.37018043,-0.010304239,-0.18096255,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
1541,1.7580315,-0.1788915,-0.30047292,-1.8695477,1.9074912,-0.4178388,-0.5338451,-1.0783461,-0.54967695,-1.0097523,-1.0151782,-0.041637596,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
2350,-1.6321814,-0.3783748,-0.30047292,0.37260604,-1.2284306,-0.33386832,-0.46912768,-0.3122252,-0.13341498,1.0394758,1.1305553,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,0.015317544,0.0,0.0,1.0,0.0,0.0,0.0,0
2848,-1.6321814,-0.45816812,-0.30047292,1.2267598,-0.7422412,0.17401737,0.16719073,0.017877653,0.4495098,-0.13509029,0.14011095,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
1761,0.7409676,0.14028183,-0.30047292,1.2267598,0.61908925,0.14286709,0.7049717,1.3171059,0.15883729,-0.6263483,1.4238858,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
798,0.23243569,-0.2586848,-0.30047292,-1.4424708,0.5461608,0.54782134,-0.4346117,-0.23926124,0.013501017,-0.15410966,-0.45939904,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.15476285,0.0,0.0,0.0,0.0,0.0,1.0,0
2059,1.9275421,0.18017848,-0.30047292,-1.6560092,-1.0339547,-0.6592539,-0.23614496,-0.4490325,-0.54967695,-0.8803273,-0.7431698,-1.8862641,-0.17525288,-2.247427,-0.16804218,-0.07770046,1.4387815,-0.23980305,0.0,0.0,1.0,0.0,0.0,0.0,0
1486,1.9275421,0.10038515,-0.30047292,-1.0153939,-0.3046707,-0.51440483,-0.17660491,-0.5748952,0.12613665,-0.5351942,-0.55818975,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
538,-0.9541388,-0.29858148,0.7344893,0.1590676,-0.40190858,1.1302829,-0.009325786,0.30015042,-0.30831498,1.7420682,3.0392792,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.1802749,1.0,0.0,0.0,0.0,0.0,1.0,0
2329,-1.1236495,0.060488492,-0.30047292,1.0132214,-0.40190858,-0.78412366,-0.6672969,-0.21032728,-0.3748976,0.6824414,0.48237088,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-2.0055468,-0.22279501,0.0,0.0,0.0,0.0,1.0,0.0,0
983,-1.1236495,-1.1763082,-0.30047292,0.47937527,-1.2770495,-0.73301953,-0.7075036,-0.5014753,-0.47927973,2.5278623,2.1476328,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.18877892,1.0,0.0,0.0,1.0,0.0,0.0,0
480,-1.1236495,-0.21878816,-0.30047292,1.1199906,-1.1311927,0.34932458,0.16078858,0.8095948,-0.0052715978,0.20252782,-0.09426441,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,1.0,0.0,0.0,0
1479,-1.1236495,0.060488492,-0.30047292,0.052298374,-0.8637885,-0.35346144,-0.6231551,-0.7007579,-0.26808798,-0.7854157,-0.6850434,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,1.0,0.0,0.0,0.0,0
223,-0.9541388,0.060488492,-0.30047292,0.9064522,-0.8151696,-0.6650018,-0.4913165,-0.40408152,-0.30831498,1.6588663,1.6615175,0.8806756,-0.17525288,0.44980666,-0.16804218,-0.07770046,-0.7298693,-0.22279501,1.0,0.0,0.0,0.0,1.0,0.0,0
672,-1.1236495,-0.0592015,-0.30047292,0.1590676,-1.4229064,0.2949103,-0.09438294,0.00047728172,-0.28149697,-0.39447024,-0.6251287,0.6500973,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.22279501,1.0,0.0,1.0,0.0,0.0,0.0,0
1393,0.4019463,0.060488492,0.7344893,-0.80185544,1.6643965,-0.7665494,-0.6826952,-0.86857486,-0.40888247,-1.0061572,-0.8840532,0.419519,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,0.19390196,1.0,0.0,0.0,0.0,0.0,1.0,0
994,1.9275421,0.10038515,-0.30047292,1.2267598,-1.1068832,0.7035729,1.089101,2.5351322,0.95818675,0.4953344,0.83821726,0.1889407,-0.17525288,-2.247427,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,1.0,0.0,0.0,0
580,-1.6321814,-0.1788915,-0.30047292,1.2267598,-1.4472158,0.58935505,0.051952,0.18028116,0.10433616,0.04165132,-0.23817882,-0.27221587,-0.17525288,0.44980666,-0.16804218,-0.07770046,1.4387815,-0.20578697,0.0,0.0,0.0,1.0,0.0,0.0,0
1045,1.9275421,-0.0592015,-0.30047292,-1.54924,-1.3742874,-0.0959521,-0.355225,1.1871829,-0.3244058,-0.0994636,-0.120627016,-0.9639508,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,1.0,0.0,0.0,0.0,0.0,1.0,0
77,0.4019463,0.22007515,-0.30047292,-1.3357016,0.83787453,-0.7627175,-0.5763737,-0.71873826,-0.469223,-0.7971256,-0.699736,-0.7333725,-0.17525288,0.44980666,-0.16804218,-0.07770046,0.12058189,-0.23980305,0.0,0.0,0.0,0.0,0.0,1.0,0
