,msno,city,bd,gender,registered_via,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel
2573,DSUN8cc2SZEYW/EOsn2ifMaYZCAYUt2dMkw6rcsZTMs=,9,25,male,9,0,1.368421052631579,0.5789473684210527,0.5263157894736842,0.47368421052631576,9.368421052631579,11.631578947368421,2627.374210526316,39.0,30.0,149.0,149.0,1.0,0.0
2574,zb2hoeYxSWjrX2t2AsmMgxe5Nu6rngFc+Be/gTWGIPs=,4,25,female,3,0,4.304347826086956,1.2608695652173914,0.17391304347826086,0.17391304347826086,22.130434782608695,26.434782608695652,5714.807521739131,40.0,30.0,149.0,149.0,1.0,0.5
2575,LSbbKZdrb0Uggf1Cl1a0Z+YVR0f7QMAybUFhZY1L+20=,22,29,male,9,0,2.230769230769231,0.23076923076923078,0.15384615384615385,0.3076923076923077,66.0,28.692307692307693,16713.56376923077,40.0,30.0,149.0,149.0,1.0,0.0
2576,bw7XgMlP+BVDL0UPIoDCTKRXJ6VvmMzNWP0mW+Squno=,13,27,female,9,0,17.96551724137931,1.7586206896551724,1.206896551724138,2.2413793103448274,35.206896551724135,32.62068965517241,9621.524034482758,37.0,30.0,149.0,149.0,1.0,0.0
2577,X3+NXQBHO9w0r5bUSt8LrjR/1PMK1bVoso9QgUr7PQQ=,5,29,female,9,1,2.739130434782609,0.17391304347826086,0.13043478260869565,0.2608695652173913,11.782608695652174,13.608695652173912,3021.371304347826,39.0,30.0,149.0,149.0,1.0,0.5
2578,tIUsnEHOaasigLxXQGlahD3/es0Vv/+JQrjVYf/u1rk=,8,39,female,7,0,1.3333333333333333,0.3333333333333333,0.0,1.0,11.0,10.333333333333334,3269.1949999999997,41.0,30.0,124.0,124.0,1.0,0.5
2579,PS7X8IWDiiKQISO66hMZV1hmdmHB4QpgoebMvb1qpDo=,6,17,male,3,0,9.870967741935484,2.774193548387097,1.6451612903225807,1.032258064516129,12.903225806451612,19.806451612903224,3799.385387096774,38.0,30.0,149.0,149.0,0.0,0.0
2580,YRWy+gLd4vvRtP2/WZjV1O8U5u1JtFOoQMoQ9bj9qZs=,5,28,female,9,0,1.8181818181818181,0.36363636363636365,0.36363636363636365,0.36363636363636365,7.818181818181818,4.454545454545454,2286.497090909091,40.0,30.0,149.0,149.0,1.0,0.0
2581,3Zbe803p4rXIkemSQP0AcOp+H5XD7Doc7gIeYK+URQ8=,4,35,female,9,0,1.7142857142857142,0.42857142857142855,0.5714285714285714,0.7142857142857143,16.952380952380953,13.19047619047619,4163.677142857143,37.0,30.0,149.0,149.0,1.0,0.0
2582,YFqPo9+3g6lspP7rDKUlR0jeMNstIIrriQYbBPzFNqI=,12,25,male,3,0,1.5294117647058822,0.7058823529411765,0.11764705882352941,0.29411764705882354,22.0,23.176470588235293,5520.282352941176,37.0,30.0,149.0,149.0,1.0,0.0
2583,luq0IXEXcaHT4Y4dkTJxj2O6s0s5LLsIoStHGsNBgcw=,22,25,male,3,1,13.65,5.15,1.4,0.9,19.65,32.95,6360.83945,39.0,30.0,149.0,149.0,1.0,0.0
2584,JeNMdm1mtacCQxlRZta356EBEPbeZw+QS2aEulXQgeQ=,13,31,male,9,0,5.433333333333334,1.5,1.3333333333333333,1.9333333333333333,21.033333333333335,24.333333333333332,6308.999833333333,19.0,30.0,149.0,149.0,1.0,0.0
2585,rjPGfLE49wyKNtbrsAMIso6mBkprQBuU7Btp20TU/G4=,13,24,male,7,0,6.642857142857143,2.9642857142857144,1.3214285714285714,0.8214285714285714,47.75,53.392857142857146,11791.702892857142,41.0,30.0,149.0,149.0,1.0,0.0
2586,eq5y+xo+8ydouA8FiT2fdWIKVlkgebaZ6+KaOSvOy3g=,14,20,male,9,0,35.70967741935484,3.3870967741935485,2.2903225806451615,2.3870967741935485,48.41935483870968,79.35483870967742,13471.427548387097,39.0,30.0,149.0,149.0,1.0,0.0
2587,kRqOMhfigGZ1H6yqsJ6nI9PnD+43QrOHQ/y2+zVUQOg=,4,29,female,3,1,4.833333333333333,1.1666666666666667,0.3333333333333333,0.6666666666666666,16.333333333333332,17.0,4328.127833333333,36.0,30.0,180.0,180.0,1.0,0.5
2588,RFR01W+WW1/dvgjDWF80a98GqBdLXNsFIVokitq7Bng=,15,18,female,3,0,9.931034482758621,4.896551724137931,2.7241379310344827,2.8275862068965516,43.41379310344828,52.58620689655172,12335.873655172414,38.0,30.0,149.0,149.0,0.0,0.0
2589,lS2ycTruns5V8OhwRukTiNBMAORkNmXW4B9jrK++s7c=,15,17,female,3,1,7.0,2.4545454545454546,0.9090909090909091,0.0,5.090909090909091,11.454545454545455,1522.804090909091,38.0,30.0,149.0,149.0,0.0,0.0
2590,S2AoHYCLeSv0XaAJw5kTqF/tp0pCbvG3Ql+sIw+FXno=,1,20,male,3,0,5.357142857142857,1.8571428571428572,0.8928571428571429,0.9285714285714286,13.178571428571429,9.428571428571429,3785.577678571429,29.0,30.0,180.0,180.0,0.0,0.0
2591,6xoUoJDQgmlngrEg3LeiIgOPVjICy5zOWP79P8Fx3r4=,18,32,female,9,0,5.3125,1.875,1.125,1.75,16.6875,12.875,4119.3168749999995,40.0,30.0,149.0,149.0,1.0,0.0
2592,ySlxrOaxtvEV5h2muE3uNHlQuLLZlKfQ6mZGmIjbEWo=,1,0,male,3,1,2.1,1.0666666666666667,0.8333333333333334,0.8666666666666667,47.333333333333336,8.933333333333334,10541.1055,20.0,100.0,480.0,480.0,0.0,0.0
2593,kFcgH4AtQVfnHqsfQNIS4RRsyctAWC1Qp93micCpq2k=,13,29,female,9,0,2.142857142857143,0.32142857142857145,0.32142857142857145,0.32142857142857145,25.892857142857142,25.678571428571427,6515.800357142857,40.0,30.0,149.0,149.0,1.0,0.0
2594,MDbXZm5OJkazYHMLYBR8fEDY3nsYj2tyIecSV1XeCKk=,5,41,female,9,0,5.0,1.3461538461538463,0.8076923076923077,0.2692307692307692,21.153846153846153,25.923076923076923,4898.3215,29.0,30.0,180.0,90.0,1.0,0.0
2595,W0pAlGszPc5DGeMkQCUzkXIM1kG602bNocXSr/uL+0w=,15,31,female,7,0,3.88,1.64,0.88,0.36,8.92,14.88,2426.51332,41.0,30.0,129.0,129.0,1.0,0.0
2596,s8ln2sS61ajrxuXP88qYKKaSQ5d1Rwra5tNkqz4+7+c=,21,10,male,9,0,0.8,0.0,0.0,0.0,15.2,15.4,4072.6372,29.0,30.0,180.0,180.0,1.0,0.0
2597,0Utd8JwKauaOrKtTpLRzfSyt4hGt3QpjNHYqPAPkAcQ=,5,27,female,4,0,3.6451612903225805,1.3870967741935485,1.1612903225806452,1.4838709677419355,106.2258064516129,79.12903225806451,25033.915709677418,36.0,30.0,180.0,180.0,1.0,0.0
2598,0TdER597tGRW2GlJqbG+gOABeTg5HobZuYjMk6l3KOk=,22,25,female,9,0,13.67741935483871,3.032258064516129,2.3870967741935485,2.096774193548387,27.677419354838708,20.93548387096774,7673.360806451613,39.0,30.0,149.0,149.0,1.0,0.0
2599,E3vuM9csIr0iTWvjBPsqiLrJcETUVttSFCral3o25HY=,4,27,female,7,0,0.13333333333333333,0.06666666666666667,0.1,0.03333333333333333,202.63333333333333,67.96666666666667,42632.2901,41.0,30.0,99.0,99.0,1.0,0.0
2600,xAo2VlR0rcWWP5cyaTyABNAt5s0SCkD/uNzpPHi6nzo=,13,47,male,9,0,2.0476190476190474,0.3333333333333333,0.42857142857142855,0.5238095238095238,21.19047619047619,23.428571428571427,5007.166571428571,34.0,30.0,149.0,149.0,1.0,0.0
2601,nhcX9quyM4X8DD6hheRTWnuZBb2xXzhBgHsCc4rjSD0=,4,20,male,9,0,0.6666666666666666,0.3888888888888889,0.1111111111111111,0.2777777777777778,32.77777777777778,33.5,8265.681499999999,40.0,30.0,149.0,149.0,1.0,0.0
2602,JAC4nmkNCcIzz+mkuPKBOEYWDxKfIDi+707b+NTubYY=,5,18,female,7,0,1.1428571428571428,0.21428571428571427,0.14285714285714285,0.7142857142857143,11.285714285714286,8.5,2886.7085714285713,41.0,30.0,149.0,149.0,1.0,0.0
2603,yVLaxf90iAOoqcP/U7wbjvkkIpqr0zSCTUeB92bGM2o=,4,42,male,9,0,1.9655172413793103,0.6896551724137931,0.6551724137931034,0.8275862068965517,23.517241379310345,21.93103448275862,6090.619551724138,34.0,30.0,149.0,149.0,1.0,0.0
2604,W55q6UtNL/srOnRlW78nXtXSTOQ1TIjq469A9Q8M4jE=,5,44,male,3,0,6.173913043478261,1.0869565217391304,0.8695652173913043,0.6521739130434783,59.78260869565217,57.391304347826086,15949.43952173913,29.0,30.0,180.0,180.0,0.0,0.0
2605,4aJi4ul8XOL0KK8MIUVGZvH+DAERoRM7Z6lCvb0ABC8=,4,30,female,3,0,1.9375,1.0625,0.3125,0.5,8.5,11.0,2102.26275,40.0,30.0,149.0,149.0,1.0,0.0
2606,Say81gvLbhTDFX0MiNiZCQRnjqJ6c2F0x6xLUKeaxBE=,5,23,male,9,0,8.413793103448276,1.0,0.7586206896551724,0.6206896551724138,27.586206896551722,30.344827586206897,6764.191827586206,36.0,30.0,180.0,180.0,1.0,0.0
2607,DRU8Dp0euqDhEwVfYFod4T9jGGDWwbtyW3+tup7sYYQ=,9,46,female,7,0,30.333333333333332,7.111111111111111,3.888888888888889,1.2222222222222223,9.11111111111111,40.111111111111114,3740.8794444444447,41.0,30.0,149.0,149.0,1.0,0.0
2608,+pI/gze8cBFtwAgeijWY3cR6opc67x6y22DyU8AX5N0=,22,45,female,9,1,1.8695652173913044,0.8695652173913043,0.7391304347826086,0.34782608695652173,64.43478260869566,58.82608695652174,16942.75130434783,36.0,30.0,180.0,180.0,0.0,0.0
2609,EcqvndZtrMJHOgrLTu2r84e8b1Pz/pmdoWxKp1NgJRw=,15,42,male,4,0,5.620689655172414,1.793103448275862,0.9310344827586207,1.0689655172413792,23.20689655172414,22.310344827586206,6777.676413793104,38.0,30.0,149.0,149.0,0.0,0.0
2610,/qPJ+ClA8ghJJftKIxh9VDxkGa9lSKzWTJHC5zPDtWE=,18,24,male,3,0,1.7619047619047619,0.7142857142857143,0.9047619047619048,0.7142857142857143,34.333333333333336,25.142857142857142,8522.937047619049,37.0,30.0,149.0,149.0,1.0,0.0
2611,9Hgz+8VPpSjPZHz5GvDLLs89waqiqRucdm8J5n2z59E=,13,28,male,9,0,3.08,0.68,1.0,0.92,40.32,31.2,9529.027759999999,34.0,30.0,149.0,149.0,1.0,0.0
2612,nuICwWCAGgSiKni44h8U/BMnAgpEAQ+wPeInCIwnmwU=,13,42,male,7,0,1.8,0.5333333333333333,0.7333333333333333,0.8666666666666667,30.733333333333334,30.0,7264.366266666667,41.0,30.0,99.0,99.0,1.0,0.0
2613,eNxS63tk79HtY4rt6hMTXCsUjkxmjDOkMHtXp+8HOiA=,13,26,female,9,0,1.5,2.5625,1.125,0.8125,6.375,9.0,2325.2575625,34.0,30.0,149.0,149.0,1.0,0.0
2614,6LEtVJ//ZgwyA4a9/uRG2iGdxwL8iidbN5bIUlFgAtI=,5,36,female,3,0,0.5,0.3333333333333333,0.0,0.5,11.333333333333334,12.0,2714.182166666667,39.0,30.0,149.0,149.0,1.0,0.0
2615,XGBXkGipSPCMR+PDpERj6UWlSW+mnI8DsvakQWIzzjo=,5,30,female,7,0,6.7727272727272725,0.6818181818181818,0.4090909090909091,0.45454545454545453,15.181818181818182,17.863636363636363,3771.6065909090908,41.0,30.0,149.0,149.0,1.0,0.0
2616,BKoi8Sae3+hTnY3KhVXnSpiVV/7fV6P0zj7dMJCyxKg=,5,21,male,9,0,10.272727272727273,1.0909090909090908,1.0,1.1818181818181819,25.0,22.0,6887.369545454546,40.0,30.0,149.0,149.0,1.0,0.0
2617,JqmiAErxbcooiP4hC/9yVIJKC/A9bxxM+p0DBuWmRXg=,14,36,male,9,0,5.3076923076923075,1.6153846153846154,1.3461538461538463,1.2692307692307692,12.423076923076923,12.615384615384615,3739.973269230769,40.0,30.0,149.0,149.0,1.0,0.0
2618,IvorkrozkWNKrY6xhctXMrS54Wz+ChSPfTLJoUFYFZs=,22,29,female,3,0,2.0869565217391304,0.5652173913043478,0.2608695652173913,0.08695652173913043,37.34782608695652,37.82608695652174,9068.894869565218,38.0,30.0,149.0,149.0,0.0,0.0
2619,uu3WWkNK7IxvtsprieUHUyqSeJuWJOWl/eKbrnsNbgU=,6,0,male,4,0,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,10.785714285714286,11.285714285714286,2907.421142857143,40.0,30.0,149.0,149.0,1.0,0.0
2620,quEw+uYH3TuFyVXLUEhRJSaSvwjpv8oJNu7ChNoHH5E=,11,17,male,7,0,2.9545454545454546,1.3181818181818181,0.45454545454545453,0.8181818181818182,6.5,9.227272727272727,2053.4121818181816,41.0,30.0,99.0,99.0,1.0,0.0
2621,qkKiAZ4EuGjFTXRPWJ1pc4HJcVK0Id5We7Bk70l8Qo0=,3,26,female,9,0,4.129032258064516,1.2258064516129032,0.9032258064516129,1.8064516129032258,42.96774193548387,37.774193548387096,10884.371935483872,34.0,30.0,149.0,149.0,1.0,0.0
2622,0+JMCkCVT2tfCJPsYiAo/GvVXMIvL6CiKzUNTHyx1Dw=,22,36,female,7,0,6.647058823529412,1.3529411764705883,0.8823529411764706,0.7058823529411765,19.764705882352942,28.470588235294116,5380.472176470588,41.0,30.0,149.0,149.0,1.0,0.0
2623,2TgwtF1L5i6JMr5DNrTdU/DpySPUUsIadDBN5nfSoZg=,17,28,male,9,0,2.4347826086956523,0.6956521739130435,0.6086956521739131,0.30434782608695654,32.0,11.826086956521738,7130.14895652174,34.0,30.0,149.0,149.0,1.0,0.0
2624,eVpQDP3pNkd/IFxWVLDMQv7WKO2hLFAR7X+eASnS7uQ=,7,26,male,9,0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1111111111111111,30.166666666666668,21.055555555555557,8070.242499999999,37.0,30.0,149.0,149.0,1.0,0.0
2625,N0DCRnLK4UOp17xemKIHIxH+eoGLVqm0lAo/xfq0clo=,13,35,male,9,0,4.857142857142857,0.42857142857142855,0.14285714285714285,0.0,8.571428571428571,8.428571428571429,2268.324,34.0,30.0,149.0,149.0,1.0,0.0
2626,k+mAOykS3zvyc9HmaONEpYrVJqv4MpKMES9MTilMvnk=,14,48,female,9,0,1.3448275862068966,0.6206896551724138,0.3448275862068966,0.27586206896551724,41.58620689655172,4.103448275862069,10562.507103448275,14.0,30.0,149.0,149.0,1.0,0.0
2627,3c7x3HotFk4mczGrhKL1sjD9yvrbTji5Esrxw0X73jk=,5,31,female,9,0,4.0,1.0,0.25,0.5,2.25,5.5,814.261,37.0,30.0,149.0,149.0,1.0,0.0
2628,7TNfX6EjGEU8g9Y7Jor7wltnB4Ad62FFKxwz2xDSAnU=,5,33,male,3,0,3.0,0.75,0.6666666666666666,0.5833333333333334,13.166666666666666,17.75,3412.085416666667,37.0,30.0,149.0,149.0,1.0,0.0
2629,0bCh2CP5p7YsmOJEW/rmXsBgcCQSmS2XfFVl8qtpnpA=,12,28,male,7,0,5.533333333333333,1.8666666666666667,0.8,0.4,6.2,13.0,1892.6326666666669,41.0,30.0,129.0,129.0,1.0,0.0
2630,aqAADbGdOeQ9HoPiaTOchy8LL06qattJiLkcYSLiGJA=,12,22,male,7,0,3.6666666666666665,1.1666666666666667,1.0,0.9,34.53333333333333,34.36666666666667,8942.9922,37.0,30.0,149.0,149.0,1.0,0.0
2631,fwyCYn5Gt1YXZGvtfOXN3GejnWgbBJTYX6iIeHGcl4w=,5,31,male,9,0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,11.333333333333334,12.666666666666666,2557.5816666666665,33.0,30.0,149.0,149.0,1.0,0.0
2632,kZpORPtbJc1mUzjPX7AzVn6XOSiUut2ozJH2F85rFsg=,22,41,female,9,0,0.13636363636363635,0.13636363636363635,0.0,0.045454545454545456,13.181818181818182,12.363636363636363,3381.090272727273,39.0,30.0,149.0,149.0,1.0,0.0
2633,4Vxzhb4msp+YdYBbwLOgE9JsdDS2fq2Nd5lSo4SGKVI=,5,32,male,7,1,18.233333333333334,2.4,1.4666666666666666,1.3666666666666667,42.53333333333333,35.333333333333336,10416.670166666667,41.0,30.0,149.0,149.0,1.0,0.0
2634,GDb/tis4aYAdM578x3jxZZCDP+CgZcGDM6oWjOtSwM8=,15,19,female,9,0,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.3333333333333333,24.5,26.166666666666668,6644.280666666666,36.0,30.0,180.0,180.0,1.0,0.5
2635,DnkcHJZiOfhNyx5Ove+Qn02cXaADls1RRVLBTRqtqIQ=,21,34,male,3,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.666666666666668,17.5,6136.453333333334,36.0,30.0,180.0,180.0,1.0,0.0
2636,Ja+siG512Ho61cbeITj/y9wDDmZKJ8NVhi6rMYrmIJA=,6,29,male,9,0,4.3125,2.8125,2.625,1.25,11.6875,19.5625,3694.1713124999997,39.0,30.0,149.0,149.0,1.0,0.0
2637,8zbfKgIa0laaVGwpckIRGv6HQzgmnt4mZ78fdw2eAwM=,15,30,male,9,0,38.5,4.75,2.25,1.75,7.5,42.75,3509.47375,39.0,30.0,149.0,149.0,1.0,0.0
2638,A5/qRL1U0NowV6mVfVPVUiIYsiKZTM9pioVL3BbxH/s=,4,20,male,9,0,13.033333333333333,2.1,1.5,2.7333333333333334,37.4,51.7,10360.6893,38.0,30.0,149.0,149.0,0.0,0.0
2639,QhmiZ8oe9UkzZCnF9HGgVjkGqbB02+BWp71U20BJETU=,8,30,male,9,0,3.4782608695652173,1.0,0.6086956521739131,76.3913043478261,10.434782608695652,60.21739130434783,22206.166173913043,37.0,30.0,149.0,149.0,1.0,0.0
2640,U+dF1KHzFZe5U5Mikg25U0mA+e4Af++NW1eUL09Okgo=,22,39,male,9,0,4.275862068965517,1.2413793103448276,1.1724137931034482,0.9655172413793104,29.03448275862069,24.896551724137932,5664.611793103448,36.0,30.0,180.0,180.0,1.0,0.0
2641,XhsrB7Q0hY46CNaxX+8W9GEXg/oZo+6FRrtWdEgICmk=,15,36,male,9,1,1.5714285714285714,0.5357142857142857,0.25,0.6785714285714286,179.53571428571428,118.21428571428571,39996.67057142857,32.0,195.0,894.0,894.0,0.0,0.0
2642,L7Vf5tM1g4ae8OQ1mMl80a7rC4G1bIXHQMu+w8oM368=,5,28,female,9,0,0.2857142857142857,0.5714285714285714,0.0,0.0,9.0,9.571428571428571,2190.0347142857145,40.0,30.0,149.0,149.0,1.0,0.0
2643,e7vu0FZqcyWSMolQH9rU4dH3U+EsGIzFChop0MwnPqU=,5,22,male,3,0,8.258064516129032,2.2903225806451615,2.129032258064516,2.3225806451612905,46.58064516129032,40.483870967741936,12268.103548387098,36.0,30.0,180.0,180.0,0.0,0.0
2644,jbe98W9BW91F5CvHsIrby0N3+88L11/WdY17Iz3WlvE=,5,56,female,9,0,6.28,1.2,0.48,0.48,17.72,22.32,4926.71864,40.0,30.0,149.0,149.0,1.0,0.0
2645,plsck07qc849/YSxVpRI2TdEc3pFlwfALd/p35VdckY=,13,34,male,3,0,9.241379310344827,1.793103448275862,1.206896551724138,0.5517241379310345,12.655172413793103,20.482758620689655,3618.6132758620693,37.0,30.0,149.0,149.0,1.0,0.0
2646,QGwqXSKqYKcFX0Ww2iKasrqJLdwh3246J+DqmpgFUzM=,5,24,female,3,0,5.275862068965517,0.8620689655172413,1.0,0.5862068965517241,61.55172413793103,60.44827586206897,12456.728896551724,40.0,30.0,149.0,149.0,1.0,0.0
2647,D+FjbKIyiAIzEttHD77+mRrX5FQ41qnuWIuC42dhAj0=,13,37,male,9,0,6.0,1.9259259259259258,1.6666666666666667,2.259259259259259,142.92592592592592,106.11111111111111,32014.41222222222,37.0,30.0,149.0,149.0,1.0,0.0
2648,P7xvbko06VfL1w5pHNHIrg1GZQv5NLeXnZaIKdaUEac=,14,33,female,9,0,0.4666666666666667,0.23333333333333334,0.26666666666666666,0.36666666666666664,189.5,102.66666666666667,43122.396733333335,39.0,30.0,149.0,149.0,1.0,0.0
2649,tBXCNgzUwGcvyZgvU9SccJ0PKwMwpI2JGHmS1p1PIDM=,13,45,male,9,0,3.6538461538461537,0.9230769230769231,0.6923076923076923,0.8076923076923077,18.5,17.807692307692307,4244.420653846154,33.0,30.0,149.0,149.0,1.0,0.0
2650,GaxFarNwfEBmSJJ8yv8bTc+W/ndhgSyOJenvt+mOiQk=,22,33,male,4,0,2.0833333333333335,0.25,0.4166666666666667,0.25,21.5,13.333333333333334,6088.425749999999,36.0,30.0,180.0,180.0,1.0,0.0
2651,DXwU1FT3Ow6NqRllkJSRTGVK9yKb9ZCJVX4zX9wmvC0=,17,0,female,7,0,1.588235294117647,0.23529411764705882,0.29411764705882354,0.23529411764705882,5.0,6.823529411764706,1394.0412352941178,41.0,30.0,99.0,99.0,1.0,0.0
2652,q3aR9naBYqRnpgRvC+cYXMSUu7aLGIdz5LtQj3HNyOk=,5,62,male,9,0,2.388888888888889,1.0,0.6666666666666666,0.4444444444444444,28.833333333333332,28.5,7263.448444444444,31.0,30.0,149.0,149.0,1.0,0.0
2653,CtOmrG3eHBkMeWnU67e6LuuqQFJq/WE0UdvDNWt+BGc=,22,18,male,9,0,2.0,0.75,0.5833333333333334,0.5,25.708333333333332,26.166666666666668,6372.192708333333,38.0,30.0,149.0,149.0,0.0,0.0
2654,tDt5uIKquh2mr2PYtrur1zcPJM6Qc3CSHdRXeAK77Po=,18,26,female,9,0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,17.666666666666668,14.916666666666666,4462.02575,31.0,30.0,149.0,149.0,1.0,0.0
2655,TZ4L2ubgY0JTg9ngvg90IseUhmPCaZXiraBfWLMy8ro=,13,37,male,9,0,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.6666666666666666,6.888888888888889,8.777777777777779,1747.158888888889,40.0,30.0,149.0,149.0,1.0,0.0
2656,IqN6hIzHL6XutVmVGgIOtyJtwJgbyOyhaZAM76OsY3o=,4,21,female,3,0,3.8260869565217392,0.8260869565217391,0.34782608695652173,0.43478260869565216,11.652173913043478,12.565217391304348,3219.332695652174,38.0,30.0,149.0,149.0,0.0,0.0
2657,GKiek9OaDf02iGlvJJ0E87BBNlUDyVGS9+HqXkERHV4=,13,37,male,3,0,0.0,0.0,0.0,2.0,55.0,38.0,10051.0,40.0,30.0,149.0,149.0,1.0,0.0
2658,71QUjVgkAKQFZmebJSAUuSDkqIngki7DfRRmiOTOiIc=,4,33,female,9,0,8.0,0.5,1.3333333333333333,0.3333333333333333,10.166666666666666,19.666666666666668,3058.006833333333,40.0,30.0,149.0,149.0,1.0,0.0
2659,zlgnmJfHM5/1vkEFPFt3qX9Lkw39h7AvGmz1nC1RG8Y=,8,25,male,9,0,1.375,0.4583333333333333,0.16666666666666666,0.20833333333333334,7.541666666666667,8.208333333333334,1930.7880000000002,37.0,30.0,149.0,149.0,1.0,0.0
2660,kUAXmcxqjXitPJ3rOUH79PDMd7YO1BwdBhpvhR2fyGY=,4,23,female,7,0,1.3928571428571428,0.75,0.42857142857142855,0.5,14.464285714285714,10.607142857142858,4121.003642857143,41.0,30.0,129.0,129.0,1.0,0.0
2661,nZKmOjb9lvPvDUOKqyDf1VJj93xOzWffwWSaBCinRfA=,22,33,female,9,0,2.5172413793103448,1.0344827586206897,0.8620689655172413,1.0,40.310344827586206,32.62068965517241,9472.729413793104,39.0,30.0,149.0,149.0,1.0,0.0
2662,b7/09NzJdkuK8Augd1FSudzzhk4i2yJ1OkIeuH88S0Q=,9,26,female,9,0,14.96774193548387,1.3870967741935485,1.032258064516129,1.2903225806451613,18.0,33.483870967741936,4577.853322580645,37.0,30.0,149.0,149.0,1.0,0.0
2663,6b82BuUEa65GBdfHBzszHXQXrU5XF7hvqN3mUnsqcTg=,5,29,male,9,0,4.125,1.7916666666666667,0.8333333333333334,0.625,67.875,62.0,17248.481208333335,39.0,30.0,149.0,149.0,1.0,0.0
2664,08aJgL0kOiQx5g/dFiHGdWwOc4R71bxRCf1i85GVwEE=,14,27,female,9,0,0.45161290322580644,0.1935483870967742,0.12903225806451613,0.06451612903225806,72.90322580645162,16.129032258064516,14844.489838709678,38.0,30.0,164.5,164.5,1.0,0.5
2665,rTyRqOns2ppSQOdtSvXhOqJoRE27gwqKNuemUvQuxqU=,18,33,male,3,0,2.5357142857142856,1.3214285714285714,0.5,0.6428571428571429,15.5,14.535714285714286,4310.942821428572,38.0,30.0,164.5,164.5,1.0,0.5
2666,KcgaUVR9eFJj9pvFSpEjy8DKENw5e0MWxkfZvi1Sk1o=,22,20,female,4,0,26.7,2.85,0.95,0.55,26.5,54.1,6908.98235,38.0,30.0,149.0,149.0,0.0,0.0
2667,EOetTD0ItaIbEkkz+XwLfFisjZb7qLUHNHMk2IE0VsA=,13,33,male,9,0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,18.153846153846153,18.615384615384617,4256.077076923077,39.0,30.0,149.0,149.0,1.0,0.0
2668,yF+eQy0l73sQe4h+S5quEWJvcMMh3kY8cxY+lguE7+4=,4,29,female,9,0,3.6,3.6,1.4333333333333333,0.6333333333333333,99.66666666666667,105.2,25060.235833333332,34.0,30.0,149.0,149.0,1.0,0.0
2669,xM7aR/A3xN7Xdc177OZP2T5I9BGWlH9GAMtioe08Q/A=,5,28,male,9,0,3.7222222222222223,1.6111111111111112,0.3333333333333333,0.8333333333333334,14.055555555555555,15.055555555555555,3867.966722222222,39.0,30.0,149.0,149.0,1.0,0.0
2670,tB1JGWZMqgkbf9prjZvBY3mnn/U0QOxBLRX/jE54sbY=,13,35,female,9,0,1.875,0.3333333333333333,0.16666666666666666,0.20833333333333334,11.5,12.25,3199.1090416666666,37.0,30.0,149.0,149.0,1.0,0.0
2671,hueHuxF9T9MdGJB2dVJKyK0+CY7p6nDpRPWZouo9bZ0=,14,46,female,9,0,1.5,1.0,0.0,0.0,10.25,12.5,2607.2855,34.0,30.0,149.0,149.0,1.0,0.0
2672,64ZkP2NX31+j46ehJJ9vrQ++VgVY4LYJFodcO5zx7Z4=,13,47,male,9,0,10.870967741935484,1.8387096774193548,1.7419354838709677,2.3225806451612905,49.12903225806452,32.935483870967744,13292.809612903226,40.0,30.0,149.0,149.0,1.0,0.0
2673,pMn9O8mEqq2AtWTC2ctcml3Ksd0fon9l1ik3xvTdYEo=,22,46,male,9,0,5.391304347826087,0.8260869565217391,1.434782608695652,1.0869565217391304,33.91304347826087,34.91304347826087,8383.500434782609,37.0,30.0,149.0,149.0,1.0,0.0
2674,znp72lrQtnoB1lEqA4X9qZtiS5MfJQUn7SAZcPi11M4=,22,23,male,3,0,2.7058823529411766,0.4117647058823529,0.47058823529411764,0.35294117647058826,11.235294117647058,12.058823529411764,3031.7891764705882,38.0,30.0,149.0,149.0,0.0,0.0
2675,n9Hs/+tHl4MldgTwc6dz1a5mzUgncOJYnuz9uk4iN+Y=,22,24,male,9,0,8.433333333333334,1.7,0.9666666666666667,0.8,32.03333333333333,39.6,8876.0754,39.0,30.0,149.0,149.0,1.0,0.0
2676,A8AVSjRhw4VlV6ZnwyELCaEBb8LeQ7dxM0RyfISZdpY=,15,38,male,7,0,1.5161290322580645,0.3870967741935484,0.1935483870967742,0.22580645161290322,19.451612903225808,19.451612903225808,4496.179483870968,41.0,30.0,149.0,149.0,1.0,0.0
2677,Wd0QdwVJaVno6/kjQN92o6ciSwVS7jIdrLY5z6d7y2M=,12,30,male,9,0,0.7741935483870968,0.41935483870967744,0.41935483870967744,0.6774193548387096,93.80645161290323,90.03225806451613,22276.76609677419,39.0,30.0,149.0,149.0,1.0,0.0
