,msno,city,bd,gender,registered_via,total_transactions,total_activity,time_on_platform_months,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel,discount,is_discount,amt_per_day,membership_duration
2228,cPnlrlvkP/TXhXzVfzVWEVq2QbT9xVCJRcUJQnAfCT4=,6,26,male,3,2.0,28.0,55,0,1.8928571428571428,1.0,1.0714285714285714,1.0,27.857142857142858,28.035714285714285,6924.926249999999,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,38.5
2229,7FB/D1npwbgigQmqXGdEsYAO7Ncxy/u660vb1Qgk924=,15,31,female,9,2.0,29.0,26,0,5.0,0.6551724137931034,0.896551724137931,1.103448275862069,17.724137931034484,17.24137931034483,4914.32524137931,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,40.5
2230,zjM9nk/WjzvVald6Nl/sFX8QXXOm7ZEMjS4P7CNI6iQ=,7,46,male,7,1.0,30.0,76,0,10.033333333333333,3.433333333333333,1.2666666666666666,0.4666666666666667,28.2,37.06666666666667,7963.628133333334,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2231,qtCtyfkIbRls2Iu0BKCwAyeqootblrHILRVc4svm8Ng=,5,22,female,3,1.0,30.0,23,0,19.266666666666666,1.6666666666666667,1.2666666666666666,0.7666666666666667,18.6,24.4,4477.051833333332,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
2232,jT4Tj74XNGP3z/f3jz6rGodAsFxALOVewlEQy0qlSmg=,22,45,female,9,1.0,8.0,26,0,0.0,0.0,0.0,0.0,16.0,15.0,4097.592125,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2233,wDh3oYDqQMGcR01jnNGpYvVpBkqyQDLB+RJ1+oAzmIc=,14,37,male,3,1.0,16.0,26,0,2.8125,0.5,0.1875,0.125,26.875,17.0,7511.295625000002,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2234,wpy/OXq9FrZe9vtoXWv0AZanhUc+tXIV6yVawPnTfx8=,15,24,male,9,2.0,3.0,90,0,0.6666666666666666,0.0,0.0,0.0,8.666666666666666,7.333333333333333,2048.1029999999996,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.5
2235,vVIw+o5H5a6rS4QHhEMk2ARgKF0365Jm0+LlO7Fcczc=,14,22,female,7,1.0,30.0,62,0,9.7,1.1,0.8333333333333334,1.5,17.866666666666667,25.233333333333334,4747.529866666668,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
2236,OF08kDMcXt0k+0OolQfs7JX2Cr3rfPH2JXUoBatPJcg=,6,0,male,7,19.0,31.0,64,0,7.806451612903226,5.548387096774194,2.032258064516129,1.4193548387096775,27.774193548387096,33.58064516129032,8066.017451612902,40.473684210526315,30.0,149.0,149.0,1.0,0.05263157894736842,0.0,0.0,4.966666666666668,840.3684210526316
2237,Y/zX0Y9qsbGobtspWh/geJmg/i4ph9d7mgXuiW6k5QI=,6,25,female,3,2.0,8.0,49,0,18.625,0.375,1.375,0.25,9.875,16.75,2846.293375,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,57.5
2238,XtvkNq1jGXqXHFT753Cxfa8GZKZqb88xN+vy7JJ5T6c=,13,26,male,9,1.0,28.0,75,0,1.8214285714285714,0.5,0.6071428571428571,0.6428571428571429,30.571428571428573,18.428571428571427,7840.685392857144,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2239,TmzsTi6BpH7o7j4cb3k1pJu6yIndxolaj22Pxoi16/A=,12,36,male,9,1.0,2.0,111,0,0.5,0.5,0.0,0.0,12.5,1.5,4684.6215,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2240,XLf/LHcoWIJwQm61LJ9lfpI8NUYmetcoD7+YQzA/4+s=,13,26,female,9,1.0,29.0,129,0,3.7586206896551726,1.0344827586206897,0.8620689655172413,0.4827586206896552,21.689655172413794,22.20689655172414,5275.289620689656,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
2241,e+YDv1KcYh6uj1ljQYYlSapSpJ7Sj7dB2/skHnRWd9M=,17,22,male,9,1.0,28.0,9,0,7.071428571428571,0.42857142857142855,0.2857142857142857,0.32142857142857145,10.321428571428571,17.035714285714285,2742.6293928571436,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
2242,ZLA/H8rYDo3VImSrElMyAyJDiDa7IByFdWGEFh7POJU=,13,50,male,9,1.0,31.0,121,0,22.483870967741936,5.161290322580645,3.4193548387096775,4.516129032258065,102.80645161290323,105.74193548387096,28483.412129032262,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2243,a0+htwLIWe2Uk7QjwfvPfkNMwlVc61zYno/zlxjnZ0k=,11,52,male,4,1.0,4.0,15,0,2.0,0.0,0.0,0.0,28.0,22.75,7411.018,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2244,rAFpnoDTcxoWmHK0Ib9QcSKZ246FlzldEf2Z0KerCgg=,5,32,female,9,2.0,14.0,91,0,7.285714285714286,1.5,0.5,1.7857142857142858,15.214285714285714,23.5,4399.631071428572,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,49.5
2245,AeTlB8LqUbA8cl6ubTbAsTJTTI1oodd1ofzXovJPPDE=,22,0,female,4,1.0,9.0,8,0,2.4444444444444446,5.444444444444445,0.7777777777777778,0.3333333333333333,9.0,16.77777777777778,3209.561333333333,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
2246,hX/YSwvSqG6p9dzwovpvprX7lYYSKkGTfAqcLnlHHz0=,4,26,female,3,2.0,31.0,60,0,10.225806451612904,2.161290322580645,1.2258064516129032,1.6451612903225807,148.32258064516128,123.87096774193549,37464.662,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,41.5
2247,snYjKknpj8hSK7hquFJJ3ZcW3FI0zJKHwIO0JOKVtGA=,9,0,female,9,1.0,5.0,138,0,3.0,0.4,0.4,0.4,2.6,5.0,930.3976,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2248,E6owiNvnamAzm5YELbMj5qYa6aK+iaBMSibyDml2e+A=,5,25,female,3,2.0,7.0,51,0,5.142857142857143,2.4285714285714284,0.8571428571428571,0.5714285714285714,11.142857142857142,19.428571428571427,3303.7197142857144,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,39.5
2249,+53oBbwpLVPnTDHZlBTYYsVkh8JlWhGyx6EPDS04mQw=,1,21,male,7,1.0,27.0,39,0,10.777777777777779,3.2962962962962963,1.9259259259259258,1.2962962962962963,21.40740740740741,29.703703703703702,6138.593666666666,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,33.0
2250,ThcSo9LIQeP472a094Vcoi38uTuc15iGGwlcamSVRh4=,13,23,male,7,1.0,30.0,67,1,3.2333333333333334,0.9666666666666667,0.5666666666666667,0.7666666666666667,45.833333333333336,31.533333333333335,11511.567133333334,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
2251,A2aKsDucBrBTnWv5poQecZOMMNegxqEDjpOZRw89yww=,5,48,female,3,1.0,29.0,51,0,0.7586206896551724,0.20689655172413793,0.10344827586206896,0.10344827586206896,85.51724137931035,66.06896551724138,22049.798137931037,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2252,+AqpMpJANNkwkJ0+Ie5gK9iw7ejm6BPQ+HTi3f7ffC0=,13,25,female,9,1.0,6.0,109,0,23.0,1.5,1.0,0.6666666666666666,12.833333333333334,35.833333333333336,3819.0058333333327,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
2253,Gr6EiO/j8pbDEPPK6iQNcH+ILzFOyLaWOt84wIsTdwc=,13,24,male,9,2.0,15.0,38,0,7.666666666666667,0.8666666666666667,0.7333333333333333,0.9333333333333333,22.8,31.2,5870.446066666666,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,45.5
2254,x9DvAfB2+guCBm3SEExG2quLB8uOSL5glnt7XWrbuZk=,8,21,female,7,1.0,25.0,20,0,3.48,1.6,1.04,4.68,18.32,27.0,6183.04344,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,30.0
2255,he++A+AdBk7mTHW4mDNHwRlFt85mL4sSQGny4ssDbGw=,5,30,female,3,1.0,4.0,50,0,1.0,0.25,0.25,1.0,24.5,20.75,6208.001749999999,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2256,TQKuotLzl0QJqqoskVTbrhSf31iIpPbMnAj5pwc5l3k=,4,34,female,9,2.0,15.0,124,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.26666666666666666,34.93333333333333,19.466666666666665,9712.718333333332,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,48.5
2257,pyE4KIjLOFsqJ7UeB4XAfjMbTBNFMtUTgxF1IkKW7Eo=,13,34,male,9,1.0,25.0,76,0,6.12,1.4,0.84,1.08,22.16,11.44,6256.029959999999,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2258,XsSRfZk3FSKtp96AT9R0YCEhNku5S9CHjkCNZ5pkqqs=,22,27,male,7,1.0,31.0,14,0,3.225806451612903,1.3870967741935485,1.2258064516129032,1.096774193548387,51.54838709677419,44.70967741935484,13883.128225806451,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2259,n8ZVZ5kJVpL+FZ4bPDoISmmiokn5NqXX2DYyAJi8RRE=,9,27,male,7,1.0,1.0,17,0,3.0,0.0,0.0,0.0,0.0,3.0,24.138,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2260,/SoXVB/dxaR3/qGbTpejpH5C5WRyIRPTTfM4lFjlLes=,15,27,male,3,2.0,17.0,60,0,2.4705882352941178,0.8823529411764706,0.35294117647058826,0.4117647058823529,11.588235294117647,11.588235294117647,3193.6607647058827,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,35.5
2261,d2mhY1djDYGlngFsIbJ6YvNuBhfSiVSfSUGkGQy5pSw=,5,29,female,7,1.0,2.0,77,0,3.0,1.0,0.5,1.5,26.5,11.0,6191.7609999999995,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2262,frfit95Bm8zXdzxLrACd/epjZR6cnyilnG6RZS4S8VQ=,4,25,female,3,1.0,14.0,50,0,2.2142857142857144,0.35714285714285715,0.35714285714285715,0.2857142857142857,8.571428571428571,9.857142857142858,2098.141,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
2263,DpGY4DVrYS/xMeBzuze8vAYu6cfAJozfl79Jrb6SnsQ=,13,35,female,7,1.0,31.0,62,0,5.903225806451613,2.806451612903226,1.8387096774193548,1.6774193548387097,37.61290322580645,32.225806451612904,10202.635548387094,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2264,JoKjK9ZHcXZ4+kf4BQD6HwRkfXILlie7XOvNbaJMr6g=,5,44,male,9,2.0,19.0,104,0,0.42105263157894735,0.47368421052631576,0.3157894736842105,0.42105263157894735,22.157894736842106,22.263157894736842,5308.535052631578,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,35.5
2265,QIiet/ygSH7Mk0DAG+iqb9veVdrQ8ggu0wlkA1blNkI=,18,23,male,3,1.0,23.0,30,0,1.0434782608695652,0.5652173913043478,0.2608695652173913,0.2608695652173913,5.869565217391305,7.6521739130434785,1729.6369130434784,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,32.0
2266,n4JyEUBX5l7hfC6ipJ7wOsU+5xslaT8K9DeMpzGxzBk=,4,26,female,9,1.0,16.0,32,0,9.5625,1.8125,1.1875,0.25,8.5,19.5625,2844.36775,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2267,lZ92mn9Zripjw+JMPErELyMrVObondbuSaP7P3F8q+E=,15,0,female,9,1.0,5.0,9,0,1.2,1.0,0.0,0.4,14.6,16.2,3801.8906,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2268,cv9f5IDMoK9ZLU8oR00FHoG6mFVNyEhERv/5KWaJ0us=,10,22,male,3,1.0,16.0,37,0,1.9375,0.375,0.3125,0.25,34.375,27.0,8851.077125,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2269,bzq8QUz4ID6CqWC0N5iUVxKhqXxQ5nm7V7yIIT8wnHQ=,6,25,male,3,1.0,21.0,56,1,6.380952380952381,0.7142857142857143,0.23809523809523808,0.8095238095238095,11.238095238095237,15.666666666666666,3427.54019047619,38.0,195.0,894.0,894.0,0.0,0.0,0.0,0.0,4.584615384615384,195.0
2270,NZC31AkFXs0OQNK2bAtf4qgDBPkkRsAQgD91v+HYbS4=,15,22,male,3,1.0,22.0,45,0,2.6818181818181817,1.2272727272727273,0.5909090909090909,0.5454545454545454,21.227272727272727,21.40909090909091,5185.692136363637,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2271,H/oUb+x2NsB1bNHlxdDSJ0VH4LQlFhWsbbmr5o3Z/Z0=,4,30,male,4,1.0,22.0,16,0,5.954545454545454,1.1818181818181819,0.6363636363636364,0.6818181818181818,20.09090909090909,25.5,4932.5853636363645,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
2272,HTKtVDr9dLzbsk6VDNgAsc253sreMXLcar3GZfE++nQ=,22,40,female,9,2.0,26.0,139,0,12.807692307692308,6.769230769230769,3.5384615384615383,1.4615384615384615,8.346153846153847,29.346153846153847,3243.5993076923073,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,33.5
2273,w+0lF2t7hfUmRlLPOGuWbEY88s5GAagmo1+acHpCtZk=,4,20,female,9,1.0,17.0,27,0,1.9411764705882353,0.9411764705882353,0.17647058823529413,0.29411764705882354,10.882352941176471,13.058823529411764,2755.5115882352948,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2274,WS+4e1ubpf0+2Kw4eKx1XdaCAh4nfIH5Vv4GQj90kxM=,22,18,female,9,1.0,27.0,32,0,2.5185185185185186,1.6296296296296295,1.7407407407407407,2.3333333333333335,14.222222222222221,8.074074074074074,3869.5855555555554,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2275,b37EIo0HGNbRcnOfjX6eOpBkpkz2l3wQJR9y80sdTsg=,4,41,male,3,1.0,24.0,4,0,0.4166666666666667,0.08333333333333333,0.0,0.125,24.666666666666668,24.333333333333332,6216.739916666668,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,33.0
2276,952ERJLEg8SLRzazfNetEBOEbo7FXnhCg8/qysJVjbA=,5,39,female,9,2.0,30.0,118,0,8.833333333333334,3.966666666666667,1.6,1.7333333333333334,22.733333333333334,32.86666666666667,6772.297666666668,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,50.5
2277,bk7PGiCCjsgbBRIP4cGrKobWnZtgLjDxNLTRMY+HNCY=,9,21,male,3,1.0,24.0,43,0,2.0833333333333335,0.8333333333333334,0.7083333333333334,0.4166666666666667,26.958333333333332,28.833333333333332,7306.937916666667,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
2278,ghkD6+qKwVFSlslO124YBfJoiGjOm89lmOFRpoBTJG0=,13,41,male,7,1.0,23.0,78,0,5.391304347826087,1.0434782608695652,0.6956521739130435,0.6521739130434783,7.304347826086956,13.26086956521739,2239.159608695652,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,32.0
2279,/9uqxfOQbIW4xSVxKP3+59WEEDvuuTRegdPFE9Lzg3I=,15,22,male,9,2.0,11.0,71,0,0.5454545454545454,0.0,0.0,0.09090909090909091,10.090909090909092,7.454545454545454,2563.877454545455,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,37.5
2280,Jpq8VTqc3vy0LaxoOtc5JC/UNYFwswAWvriAs8U1+rg=,13,37,male,3,1.0,19.0,33,0,7.7894736842105265,2.6315789473684212,1.736842105263158,1.0,28.157894736842106,26.263157894736842,7443.013894736843,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2281,qq9/VwkZWpFQvnIGs0VFOKqDQ+YVgT3u2BajBgtJjg0=,14,57,female,9,1.0,25.0,144,0,2.48,1.36,0.36,0.44,22.96,13.6,5593.688760000001,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2282,xyXN6ZBzKly0+8mu2MQPRIxjxI0/R98f4eBOmBljhU0=,5,33,female,9,1.0,27.0,4,0,2.4444444444444446,0.8148148148148148,0.7407407407407407,1.5925925925925926,123.77777777777777,36.925925925925924,29580.95848148148,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2283,l6xPpf7KGwXdygFi5bq9VYyLzSUZwVlql+DsMhgSiuQ=,18,25,male,9,1.0,1.0,33,0,1.0,0.0,4.0,1.0,43.0,42.0,10478.151,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2284,/fpoxan1g/+Q5FFMiFgHr6PhVPDCJjL/W4KcCwxPj4I=,14,26,female,9,2.0,25.0,138,0,1.08,1.84,0.68,0.88,83.4,48.2,21665.31724,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,44.5
2285,78tE76RA7qjkApvXFU8fG29QUFhxTyBTXxYzrZsYpYY=,13,39,male,9,1.0,10.0,150,0,14.9,1.2,0.6,0.4,5.3,15.5,1716.3766,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2286,QZTlWsbp+kG9eSYJt2t76+HWMrTOGI0Dak6wbpK+T6w=,3,51,female,7,1.0,28.0,39,0,5.678571428571429,0.8928571428571429,0.5,0.6071428571428571,12.571428571428571,17.142857142857142,3420.533107142858,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2287,bOP404XS0hG9IDgMlAa42WW2JOhOsSibPpvGQkGaNo4=,14,27,female,3,3.0,29.0,65,1,1.1724137931034482,0.3793103448275862,0.3448275862068966,0.3793103448275862,41.793103448275865,29.655172413793103,9433.434344827587,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,63.666666666666664
2288,bSdYMHf43n/hsOqDgfXwjsmjK/xUg5AFUTmexWVPhzk=,5,35,male,7,1.0,1.0,74,0,2.0,0.0,0.0,0.0,0.0,2.0,36.362,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,35.0
2289,UYFnTE44DIm7Dbxpu/Rn1U2Ge9GkqglQK3G5whkAioU=,12,34,female,9,1.0,20.0,84,0,0.4,0.05,0.1,0.2,16.25,14.2,3976.8364,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2290,B0gxWhcsw/H63AKUXowKLg/Rtb9IO5AgnxcZ7sw5VbM=,14,25,male,9,1.0,28.0,117,0,1.7142857142857142,0.25,0.21428571428571427,0.10714285714285714,16.25,17.928571428571427,4254.675964285713,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,31.0
2291,5eU+elUxucN18TWyjahWwX+n8H3pXnfUAt4Vi7LDpB8=,15,36,female,9,2.0,30.0,153,0,5.966666666666667,1.0333333333333334,0.6,0.4666666666666667,102.63333333333334,27.066666666666666,23455.245933333335,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,40.5
2292,1IJr6UPxMq4TeFXunGnze9U4HKNkofH6mjVo5FuGt2I=,1,34,male,7,1.0,21.0,30,0,3.238095238095238,1.0,0.8095238095238095,0.2857142857142857,14.714285714285714,16.38095238095238,3722.050333333334,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
2293,6nw3U4BdksIPDBGmvXMC6epKiFh0NtUuyTheDgBRJG8=,22,33,female,3,1.0,4.0,2,0,2.5,0.0,0.25,0.5,1.0,2.75,424.89450000000005,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
2294,3bc4qb3BdB0UM58Va+k4jN48bCE65h8eqfAtIbU/WDc=,5,49,female,9,1.0,10.0,126,0,2.5,0.6,0.2,0.3,4.2,4.1,1387.8165999999999,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2295,ZDCNmX+6sACiLI7PY9rV/eD52LY0+5tm5pje/kcETsE=,14,56,female,9,1.0,31.0,137,0,1.2580645161290323,1.096774193548387,1.1612903225806452,0.8064516129032258,23.225806451612904,23.387096774193548,5996.219,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2296,hHt6unSNcxDholFwpe6dkFHA4cDtp3W6IRo89orZHBU=,1,43,male,7,1.0,19.0,71,0,5.315789473684211,1.0,0.42105263157894735,0.631578947368421,8.947368421052632,13.31578947368421,2433.070526315789,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
2297,uuFrCjA9RvSLk2t4kbcFisCcqwimeKaR0PGJWx6ZlaE=,6,26,male,9,1.0,26.0,104,0,3.769230769230769,1.0,0.38461538461538464,0.4230769230769231,14.115384615384615,15.73076923076923,3934.2962307692305,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2298,LxE8pGmbkUBJdcUyXxu7PUF2P9RBjpI+M4aWhzEa/nc=,12,40,male,9,1.0,30.0,83,0,3.3333333333333335,0.9,0.7666666666666667,0.9,46.6,44.233333333333334,12072.799433333334,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2299,9cvb0Y6Xq4EdaCWnDko1wEejo8Aq2Sp1qvbQprpjdAM=,15,22,male,3,2.0,23.0,16,0,6.869565217391305,0.9565217391304348,1.0434782608695652,0.9130434782608695,35.95652173913044,38.91304347826087,8804.412173913046,33.5,33.5,150.0,150.0,0.0,0.0,0.0,0.0,2.5,61.5
2300,V8G6/brq6xjtI+0JBrBI+f2J96LP20OlBtt4Yp/PdLQ=,3,26,male,9,1.0,25.0,105,0,1.76,0.64,0.4,0.8,45.64,37.36,11789.50316,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2301,km6FAT6cuVyWUg1wQovc+vdOzq8qorXD9ucQWKf0ic4=,6,26,female,7,1.0,19.0,47,0,9.263157894736842,1.736842105263158,1.2105263157894737,0.5789473684210527,17.789473684210527,25.157894736842106,4786.60747368421,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,30.0
2302,Jt7lY64PvGheR7t8D42Ue2BEIxVcAE76aVvx52LOhAg=,13,26,female,4,1.0,30.0,4,0,1.2333333333333334,0.7,0.5333333333333333,0.36666666666666664,36.56666666666667,28.566666666666666,9017.009966666667,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2303,fX5tKoFs3s66zwNoggfCDIn3UtdiKzijoRriePXCSls=,15,33,female,9,1.0,14.0,72,0,2.2142857142857144,0.14285714285714285,0.07142857142857142,0.21428571428571427,20.142857142857142,19.785714285714285,4915.883285714286,29.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
2304,Eow7U21k2pFpJaew8CcZ+0Ehuboce1Ndm9mkubvBtFE=,8,37,female,9,1.0,10.0,105,0,3.7,1.5,1.0,1.0,4.4,11.3,1620.0755,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2305,HNxl+zxjs6RMj7CqGU/CiccWALzaZbiDCgwK0qZiR7c=,13,47,female,9,1.0,26.0,85,0,5.769230769230769,1.5,0.7307692307692307,1.1153846153846154,20.192307692307693,22.192307692307693,5463.303192307692,29.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
2306,ABsAVnx7EP2IoAbLT9AnqcTUNyKFTL6HJsx+sfiVoyI=,13,35,female,9,1.0,28.0,47,1,4.035714285714286,1.25,0.6428571428571429,0.42857142857142855,12.035714285714286,15.857142857142858,3089.007964285715,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,31.0
2307,i6sKjaIUMCfdAFpmj6ymtEpKeixONhjoZOny3U5wPMQ=,13,26,male,9,2.0,28.0,121,0,2.7857142857142856,0.5357142857142857,0.4642857142857143,0.5714285714285714,18.0,17.75,4486.709428571427,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,54.5
2308,uQQHTQJ1nVEkBfbXe0f1/J9ML5eQhsQiocCV5TvvCRI=,9,27,female,9,1.0,24.0,43,0,6.0,0.75,0.5416666666666666,0.625,24.875,25.291666666666668,6548.667208333333,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
2309,I3e23Uvamr4nRfg1HK70K/L4ENbHSqaav6hyHDP+m2k=,5,30,female,3,1.0,7.0,29,0,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,3.4285714285714284,3.142857142857143,839.6417142857143,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
2310,zYjvhQ+J8bu68t40GAJsvXarxMM0iveFLK60Dmcrlok=,5,22,male,9,2.0,14.0,55,0,6.214285714285714,6.214285714285714,1.8571428571428572,1.0714285714285714,6.428571428571429,19.071428571428573,2782.099857142857,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,51.5
2311,AxTMa0zkWP5uY9KnoLGxs/EpED8KD6UJco5nqJWJN3Y=,13,21,male,3,2.0,19.0,31,0,2.210526315789474,3.0526315789473686,1.894736842105263,1.8421052631578947,14.263157894736842,20.31578947368421,4649.9878421052645,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,43.5
2312,kHGg4qEBiLoUg2FJ+RVZE5Qr2bXsw2tCYdQ8SaI7fuM=,5,29,male,4,1.0,4.0,2,1,0.75,0.0,0.25,0.0,14.75,15.0,3536.51825,40.0,30.0,149.0,149.0,1.0,1.0,0.0,0.0,4.966666666666667,1.0
2313,+azsf4pWwWsOqQT62Pbepf0afrCR222OseR/2/aRmWQ=,22,25,female,3,1.0,3.0,60,1,4.666666666666667,2.0,0.6666666666666666,1.0,25.0,31.666666666666668,6994.301333333333,29.0,30.0,180.0,180.0,1.0,1.0,0.0,0.0,6.0,-1.0
2314,7KqnwBfbx3QzBqs/1sQxLxzFZIcLewotC5BVRXc/K2E=,4,21,male,7,1.0,8.0,33,1,1.375,0.625,0.5,0.375,4.5,6.75,1433.063875,13.0,195.0,894.0,894.0,0.0,0.0,0.0,0.0,4.584615384615384,195.0
2315,JESayd9QSO1Jdrf8dDQRUuSxElAtrL17PGMTEYsUlIU=,15,22,female,3,2.0,12.0,65,0,2.75,2.0833333333333335,0.9166666666666666,0.75,11.666666666666666,15.833333333333334,3545.5032499999998,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,34.5
